id,from,to,priority,type,shape,name,spreadType,bidi,distance
663143886,1210473657,6207557152,1,highway.footway,"2834.39,1416.51 2831.76,1437.10 2827.90,1442.28 2792.97,1448.58",,center,,
666482960,cluster_6239957127_8725243835,4121410248,1,highway.footway,"2834.05,890.80 2834.70,883.14",,center,,
666482961,cluster_4121410254_8725243867,4121410249,1,highway.footway,"2854.62,892.43 2855.27,884.88",,center,,
668036844#1,8317596703,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,1,highway.footway,"1718.54,674.08 1715.92,666.62 1708.66,665.84",,center,,
669540788,6269909800,6269909806,1,highway.footway,"2780.91,2008.60 2776.84,2018.14 2775.66,2022.00 2776.55,2025.68 2781.22,2032.65 2781.86,2035.35 2781.59,2037.81 2764.24,2060.28 2760.55,2060.52",,center,,
674030439,6305106451,6312195460,1,highway.footway,"2314.34,1809.77 2315.22,1803.24 2331.95,1803.94 2335.06,1778.92",,center,,
674030440#0,cluster_6305106452_6312195468,10023486732,1,highway.service,"2311.01,1868.43 2312.27,1859.85",,,,
674030440#1,10023486732,6312195465,1,highway.service,"2312.27,1859.85 2314.53,1844.33 2319.05,1810.65 2372.00,1812.03",,,,
677882824,3095536667,5518191260,1,highway.pedestrian,"3932.07,1107.15 3926.41,1102.20 3923.19,1098.24 3904.19,1082.96 3889.18,1076.69",,center,,
68647306#1,cluster_25662738_365516587,6560571772,3,highway.residential,"2795.77,623.94 2804.58,623.25 2827.11,625.23 2832.19,625.83",Behrenstraße,center,,
68647306#3,6564393258,353646382,3,highway.residential,"2869.53,629.26 2873.06,629.59 2886.44,632.76",Behrenstraße,center,,
68711084#0,cluster_1348697004_1447899974_5824657588_5824657589_5824657593,cluster_5394001565_5394001566_6400342990_6400342991_8110783758_8110783770,12,highway.primary,"1710.57,858.93 1719.73,861.62 1726.07,863.51 1744.03,868.81 1931.63,884.45 1935.98,884.82 1938.82,885.06",Dorotheenstraße,,,
687623781#4,6446104376,3182529372,1,highway.pedestrian,"3751.58,1065.13 3734.58,1053.01 3735.10,1037.52",,center,,
687623782#2,6448102129,10183133111,1,highway.pedestrian,"3842.94,1042.54 3821.39,1026.63 3796.27,1008.07 3785.15,1007.06 3776.57,1000.91",,center,,
687623783,6446104369,6052747082,1,highway.pedestrian,"3865.08,1058.89 3868.82,1055.34 3869.82,1050.75 3870.21,1049.13",,center,,
687625022,10196222621,6446104376,1,highway.pedestrian,"3710.66,1116.79 3747.75,1069.76 3751.58,1065.13",,center,,
687740870,6447331771,2694713812,1,highway.service,"3948.98,1220.57 3938.20,1229.76 3933.43,1233.89",,,,
687787214#2,10196188912,10188332726,1,highway.footway,"3789.76,1173.37 3784.58,1180.10 3782.50,1182.72",,center,,
687787219,9213873349,196763697,1,highway.pedestrian,"3833.52,1223.61 3865.39,1208.96 3871.42,1214.39 3901.61,1204.30 3928.39,1194.94 3936.19,1201.30 3938.93,1199.42",,center,,
687787221#2,cluster_1987191204_29219465_30731504_4673135645_4673135646_6447810050_9891678215,9891678214,1,highway.footway,"3927.43,1300.15 3930.67,1303.29",,center,,
687804453#0,6448068515,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,1,highway.footway,"3786.18,877.22 3775.78,891.20",,center,,
687804453#1,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,6448068511,1,highway.footway,"3775.78,891.20 3772.69,895.35 3770.81,898.39 3761.51,901.79",,center,,
687804456#1,3182529367,5518191260,1,highway.pedestrian,"3920.82,1051.80 3894.51,1064.04 3889.18,1076.69",,center,,
687804456#5,3182529369,2298016645,1,highway.pedestrian,"3829.55,1173.85 3798.19,1187.53 3792.23,1190.12",,center,,
687966675#0,9659538309,6449731031,1,highway.footway,"3736.85,884.03 3714.67,884.47 3707.85,884.97 3702.81,885.30",,center,,
687966675#1,6449731031,2381159785,1,highway.footway,"3702.81,885.30 3696.59,885.11 3690.10,883.85 3684.33,882.11 3680.88,880.70 3675.31,878.88",,center,,
687966679#1,6449731032,3527851386,1,highway.pedestrian,"4054.87,1402.38 4083.78,1375.71 4123.28,1341.01 4137.74,1329.34 4148.63,1320.51",,center,,
688445662#1,6455815196,6455815193,1,highway.footway,"2999.56,683.47 3007.94,684.01 3007.87,688.92 2999.12,688.38",,center,,
688445665#1,6455815197,6455815198,1,highway.footway,"3000.28,672.26 3013.57,673.21 3026.10,674.18 3032.79,674.91",,center,,
688761153,6460260300,262482676,3,highway.residential,"2387.81,1064.06 2389.45,1064.67 2390.89,1065.68 2391.81,1066.72 2392.49,1067.92 2392.93,1069.31 2393.06,1070.77 2392.86,1072.24 2392.35,1073.63 2391.37,1075.07 2390.06,1076.21 2388.50,1076.99",Georgenstraße,center,,
690327002#1,6476575479,cluster_8573868516_8573915417,1,highway.footway,"2457.76,1501.94 2454.62,1501.63",,center,,
690327002#3,cluster_8573868516_8573915417,cluster_1673527224_1673527227_21487161_3781110311_3781110312_3781110313_3918673901_3918673903_3918673904_4603453181_51974030_6476575480,1,highway.footway,"2450.69,1501.24 2446.43,1500.83",,center,,
690327002#4,cluster_1673527224_1673527227_21487161_3781110311_3781110312_3781110313_3918673901_3918673903_3918673904_4603453181_51974030_6476575480,9962315422,1,highway.footway,"2446.43,1500.83 2442.13,1500.43",,center,,
699041692#0,5633363691,7162168702,1,highway.footway,"2690.43,454.65 2695.87,484.71 2712.72,485.90",,center,,
699041692#2,7162168703,6560666220,1,highway.footway,"2745.86,488.22 2766.86,489.68 2774.11,482.49",,center,,
700126931#0,cluster_1375229179_9937500807,9853173566,1,highway.footway,"2125.46,1675.60 2118.18,1683.34 2113.71,1689.23",,center,,
700126931#2,6574705356,303436670,1,highway.footway,"2108.59,1696.76 2108.51,1708.12 2108.65,1714.26 2111.84,1722.89 2117.24,1736.05 2119.17,1738.66",,center,,
700330883#1,cluster_6576739835_6576739836,6576739837,1,highway.service,"2445.20,1740.26 2448.55,1740.47 2460.14,1741.19",,,,
70163730#0,4603453638,3973608495,1,highway.footway,"2498.83,1058.61 2502.52,1058.64 2502.81,1058.48 2503.86,1040.23 2503.41,1039.77 2502.55,1039.56 2501.81,1039.66 2500.97,1039.84",,center,,
705182548,6623314301,26747878,3,highway.residential,"2370.54,1283.90 2349.64,1263.16 2336.66,1250.28 2282.88,1204.05",Schiffbauerdamm,,,
709221695#1,cluster_5323317819_9817923260,cluster_6665554019_9817923259,1,highway.service,"2703.42,1873.64 2702.73,1874.75 2698.33,1886.46 2694.82,1893.90 2690.22,1897.30 2683.44,1901.64 2674.76,1923.02 2775.05,1954.50 2786.70,1958.64 2791.11,1959.77",,,,
711640736#0,cluster_26701259_6690679589,6690679590,1,highway.service,"2565.96,1252.34 2567.34,1252.44 2570.21,1252.65 2598.56,1254.75",,,,
711640736#1,6690679590,6690679597,1,highway.service,"2598.56,1254.75 2600.52,1257.86 2600.38,1260.76 2599.93,1270.58 2600.92,1272.84 2604.07,1274.85 2626.80,1276.16 2629.94,1274.96",,,,
711640736#2,6690679597,6690679590,1,highway.service,"2629.94,1274.96 2631.36,1272.30 2632.08,1259.11 2631.27,1255.83 2629.26,1253.73 2603.42,1251.89 2598.56,1254.75",,,,
711640737,cluster_26701259_6690679589,6690679603,1,highway.service,"2566.46,1247.08 2567.77,1247.19 2570.58,1247.42 2599.40,1249.75",,,,
71326270,8730811968,253847975,18,railway.subway,"2981.23,808.83 2947.13,808.02 2916.04,804.93 2836.03,793.45 2795.95,787.89 2754.45,781.84 2711.10,775.80 2667.19,770.42 2624.22,765.93 2579.84,762.12 2501.51,755.66 2462.81,752.75 2405.13,747.93 2360.12,746.03 2308.06,746.56 2257.73,746.29 2199.23,744.73 2170.16,743.47 2140.04,741.47",C,center,-71326270,
713576589#1,cluster_26871574_9820536006_9820536007_9820547946_9820547947,cluster_3026664248_9820547945,3,highway.residential,"2946.56,1968.48 2881.81,1941.40",Linienstraße,center,,
713576589#2,cluster_3026664248_9820547945,cluster_1448679340_5700389950_5700389951_9817923242_9817923302,3,highway.residential,"2881.81,1941.40 2823.39,1917.53",Linienstraße,center,,
713576590#0,1448679341,cluster_26871574_9820536006_9820536007_9820547946_9820547947,3,highway.residential,"3115.86,2039.34 3057.34,2014.26 2959.41,1973.81",Linienstraße,center,,
714295592,6714506684,cluster_1630500711_1828018077_1828018084_1828018088_1828018093_1828018094_1840326399_1840326416_1840326419_262469034_29123671_29123672_3832550626_3832550632_6795935360_6795935361_6795935362_9218266282_9218266283_9220398901_9220398902_9220398903_9220398904_9220398905_967017837_967017877,1,highway.footway,"4115.99,1470.86 4119.48,1475.36 4124.69,1482.07",,center,,
714295594#2,6714506677,6714506679,1,highway.footway,"4167.63,1430.36 4205.35,1400.78 4224.93,1385.44",,center,,
717177007#0,29221578,cluster_29221614_9828268565_9828268588_9828268592,3,highway.residential,"3654.88,2035.26 3661.10,2033.94 3797.86,2004.85",Linienstraße,,,
717177007#3,cluster_29221614_9828268565_9828268588_9828268592,cluster_1661927348_9788931206_9828268553_9828268554,3,highway.residential,"3812.28,2001.70 3902.70,1981.39 3905.81,1980.56",Linienstraße,,,
717251624,6736065251,5481132439,1,highway.footway,"2349.80,1394.04 2355.99,1381.96 2364.12,1366.83 2367.36,1361.05",,center,,
718101395,6743816372,cluster_5481132451_6743816375,1,highway.service,"2255.20,1541.48 2235.99,1537.98 2223.06,1534.43 2214.01,1527.61",,,,
718101397,cluster_5481132451_6743816375,6743816372,1,highway.service,"2214.01,1527.61 2223.06,1534.43 2235.99,1537.98 2255.20,1541.48",,,,
720167983#3,5643775360,1352310779,1,highway.footway,"1621.38,787.20 1559.54,834.81 1525.00,861.39",Simsonweg,center,,
721535525,2786208158,26734306,1,highway.pedestrian,"1701.09,1038.66 1665.14,1056.43 1659.83,1059.05",,center,,
72157171#2,9891723330,888375474,1,highway.footway,"4017.93,1284.72 4014.36,1281.59 4005.20,1273.51",,center,,
72157174#1,cluster_1827996421_1827996431_1827996436_1827996440_1827996455_1865536623_1865536624_2121324874_21487210_29221504_29221506_341340973_3792418585_3792418589_3792418616_3792418629_3792418630_3792418641_3792418767_3792418791_6795935364_6795935365,1827996501,12,highway.primary,"3632.86,1078.41 3634.86,1079.96 3661.30,1100.40 3689.24,1122.61 3692.60,1125.29",Karl-Liebknecht-Straße,center,,
72260322,858597929,858597922,1,highway.service,"2717.62,1476.98 2716.85,1465.52 2716.88,1461.08",,,,
72260323,858597922,858597929,1,highway.service,"2716.88,1461.08 2716.85,1465.52 2717.62,1476.98",,,,
72283641#1,8353772553,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,1,highway.footway,"1676.42,700.19 1677.54,689.63",,center,,
72283641#3,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,8353772547,1,highway.footway,"1678.82,677.45 1680.15,665.60",,center,,
72455512,860257025,9830554077,1,highway.footway,"3354.66,1750.73 3347.91,1740.25 3338.08,1725.73 3331.41,1715.74 3331.08,1715.28",,center,,
72678525,2694711506,cluster_4565322441_5397577486_768038174_863119413,1,highway.pedestrian,"3953.89,1216.43 3973.87,1240.21",Panoramastraße,center,,
727277377,6815725613,2046756045,1,highway.service,"2125.19,1111.04 2121.87,1118.15 2120.53,1120.80 2115.54,1131.63 2113.50,1135.93",,,,
727277379,cluster_2046756041_6815725618,1663267163,1,highway.service,"2057.87,1114.48 2054.49,1104.87 2052.42,1085.38 2055.06,1078.36",,,,
729183912#0,6831649358,9828580267,1,highway.footway,"4264.88,1457.04 4253.80,1465.53 4201.48,1505.40 4183.18,1519.17",,center,,
729659096,258485785,6835150585,1,highway.footway,"3018.28,1395.67 3023.14,1393.48 3039.90,1386.39 3035.94,1377.44",,center,,
729659097,6835150585,6835150552,1,highway.footway,"3035.94,1377.44 3043.37,1374.85 3051.75,1379.44",,center,,
72984377#1,3808684896,6439731007,19,railway.light_rail,"4096.12,1165.72 4101.21,1160.01 4116.35,1142.88 4126.19,1131.13 4140.99,1114.75",6024,center,-32590438#0,
730274542,652787410,6841499103,1,highway.footway,"2969.13,1539.16 2966.14,1536.49 2955.86,1507.77",,center,,
73310502#1,cluster_311464976_3185200557_5700389948_5700389949,3185200558,11,highway.secondary,"2800.48,2002.66 2804.65,2003.95 2833.84,2013.04 2839.29,2014.74",Torstraße,,,
734578686,cluster_3922684684_3922684686_3922684691_545036683,6879458154,3,highway.residential,"3153.31,479.28 3159.65,460.06",Werderscher Markt,,,
744493888,cluster_1206624326_6967775513,6967775514,1,highway.footway,"2396.78,936.56 2397.72,925.75",,center,,
744493892,6967775516,cluster_1206624322_6967775519,1,highway.footway,"2420.69,927.55 2419.66,938.21",,center,,
751595929#1,cluster_21487209_2480337678_29219440_3831343134_4566145593_4566145597_5747234977_768074054,5931763570,3,highway.residential,"3775.78,891.20 3778.79,893.01 3793.70,904.15 3797.54,907.03",Rathausstraße,,,
755340907#0,620157398,cluster_25954547_29221622_9044259979_9828188543_9828800567_9828800573_9828800580,3,highway.residential,"3499.42,1761.95 3526.43,1750.10 3530.40,1748.37",Gipsstraße,,,
755551646#2,29194699,cluster_5410255875_5410255878,10,highway.tertiary,"3535.55,550.46 3524.92,563.29 3472.27,629.17",Breite Straße,,,
755551647,540636326,4400960004,10,highway.tertiary,"3628.38,434.68 3566.01,513.73 3557.63,523.76 3556.25,525.16",Breite Straße,,,
756306892,29221534,cluster_1630500711_1828018077_1828018084_1828018088_1828018093_1828018094_1840326399_1840326416_1840326419_262469034_29123671_29123672_3832550626_3832550632_6795935360_6795935361_6795935362_9218266282_9218266283_9220398901_9220398902_9220398903_9220398904_9220398905_967017837_967017877,10,highway.tertiary,"4015.65,1490.19 4034.17,1489.25 4057.97,1488.04 4064.24,1487.16",Memhardstraße,center,,
757944649,2656298183,2656298181,1,highway.footway,"3625.98,849.49 3614.52,843.45 3606.68,841.06 3598.85,839.19 3591.06,838.44 3583.27,838.31 3572.68,840.44 3564.82,842.83 3557.13,845.12",,center,,
759972540#1,cluster_7099392376_9830554090,7099392377,1,highway.service,"3412.91,1798.83 3412.16,1797.46 3396.72,1769.39",,,,
76611944,26734234,cluster_26734254_9874893134,3,highway.residential,"1483.86,1194.12 1500.73,1193.76 1609.91,1191.44",Otto-von-Bismarck-Allee,center,,
77348147,2796688606,614674365,10,highway.tertiary,"3589.81,1281.94 3587.61,1277.82 3583.26,1274.48",An der Spandauer Brücke,,,
777143960,7251440236,7251440238,1,highway.footway,"2689.13,614.78 2689.73,605.16 2690.59,591.78 2691.28,584.54 2682.07,583.72 2668.09,582.47 2657.88,581.56",,center,,
779888535,9830554072,7282245144,1,highway.footway,"3230.88,1885.48 3230.04,1883.98 3226.35,1877.71 3222.58,1871.19",,center,,
780327559#3,7282245149,9830554079,1,highway.footway,"3202.35,1831.97 3205.33,1818.27 3206.01,1813.45 3202.78,1808.47 3198.91,1802.38 3198.48,1801.73",,center,,
780327564,7286123345,4795653627,1,highway.footway,"3090.09,654.37 3088.93,680.46 3108.61,681.66",,center,,
780327580,7286123372,7286123375,1,highway.footway,"3711.78,733.54 3718.48,724.65 3739.45,744.90 3736.38,749.88",Am Nußbaum,center,,
780327581#1,7286123372,7286123375,1,highway.footway,"3711.78,733.54 3714.59,735.46 3717.67,737.56 3733.22,747.80 3736.38,749.88",Am Nußbaum,center,,
780334232#0,258485593,6215574225,1,highway.footway,"3773.94,603.02 3782.82,605.94 3801.99,635.05",,center,,
780334232#2,6215574224,9700749469,1,highway.footway,"3845.14,695.40 3852.95,711.40 3853.33,716.79 3827.61,752.14",,center,,
78049203#0,293227414,1663267164,1,highway.footway,"1587.27,1414.69 1624.71,1382.40 1648.50,1358.51",,center,,
78049203#1,1663267164,1663267153,1,highway.footway,"1648.50,1358.51 1658.50,1346.65 1663.84,1338.64 1674.69,1318.96 1683.61,1297.33",,center,,
780514916#2,9828580236,9828580240,1,highway.footway,"4178.02,1639.45 4185.87,1649.47 4204.89,1673.74 4217.62,1663.87 4198.33,1639.44 4195.09,1636.40 4191.51,1635.19 4187.17,1635.63",,center,,
780514918,7288375928,7288375930,1,highway.footway,"3661.93,1560.25 3678.95,1565.73 3678.00,1568.10",,center,,
780514919,7288375931,7288375933,1,highway.footway,"3691.17,1529.30 3691.41,1524.86 3668.91,1522.93",,center,,
780514921,7288375936,7288375934,1,highway.footway,"3638.25,1521.53 3650.37,1522.77 3648.17,1552.32",,center,,
780514925,9828268610,7288375948,1,highway.footway,"3933.40,1913.51 3934.94,1913.14 3946.94,1909.90 3949.32,1909.26 3951.48,1908.01 3952.78,1906.60 3953.67,1904.91 3954.12,1902.76 3953.92,1900.57 3942.56,1858.83",,center,,
780514926#1,7288375948,5022372827,1,highway.footway,"3942.56,1858.83 3938.55,1844.16 3931.30,1835.78 3927.46,1826.14",,center,,
780514931,9828580125,5022372824,1,highway.footway,"3981.88,1749.43 3983.70,1753.17 3986.50,1758.55 3991.29,1768.28 3979.35,1774.33 3984.30,1794.83 3982.08,1795.39",,center,,
78298215#0,10140468017,cluster_26870674_26873454_3463621764_3463621768_3463621770_3463621773_858908887_858908904_858908920_988652020,12,highway.primary,"1320.98,647.93 1370.73,652.14 1673.19,677.02 1678.82,677.45",Straße des 17. Juni,center,,
783042668,7312391564,cluster_1630500711_1828018077_1828018084_1828018088_1828018093_1828018094_1840326399_1840326416_1840326419_262469034_29123671_29123672_3832550626_3832550632_6795935360_6795935361_6795935362_9218266282_9218266283_9220398901_9220398902_9220398903_9220398904_9220398905_967017837_967017877,12,highway.primary,"4057.33,1428.53 4069.67,1440.46 4094.97,1465.95 4098.81,1470.07",Karl-Liebknecht-Straße,center,,
785281156,1509496403,3463843503,1,highway.footway,"3566.55,754.40 3579.51,734.50 3577.70,733.35",Spreeufer,center,,
7917219#1,cluster_4603453608_58571017,665910968,3,highway.residential,"2430.63,1646.69 2357.07,1619.75",Claire-Waldoff-Straße,,,
792782325,7413200491,7413200493,1,highway.service,"3657.13,1314.34 3632.30,1344.35 3690.75,1391.03",,,,
796446835#2,7448585407,7448585412,1,highway.service,"2755.39,1202.87 2761.46,1207.25 2785.27,1262.80 2784.44,1265.62 2779.94,1269.66 2761.15,1277.31",,,,
796446835#3,7448585412,7448585407,1,highway.service,"2761.15,1277.31 2756.06,1277.42 2753.03,1272.91 2752.01,1267.23 2755.39,1202.87",,,,
803199198#1,1474045664,5339623430,1,highway.footway,"3225.72,1164.87 3189.56,1212.06 3186.35,1209.57",,center,,
803471188#0,7515757034,cluster_25665636_3378459427_3378459431_4489578366_538795142_9554202862,1,highway.footway,"2931.38,799.30 2931.64,795.94",,center,,
803471190#0,4400793724,cluster_25665646_3602294175_7515757037,1,highway.footway,"3013.91,808.04 3018.88,808.51",,center,,
803471190#1,cluster_25665646_3602294175_7515757037,9959226601,1,highway.footway,"3018.88,808.51 3023.61,808.91 3134.01,818.67",,center,,
803471192#0,2139981545,7515757043,1,highway.service,"2952.34,927.41 2951.13,939.69 2940.24,938.51 2941.58,926.22",Platz der Märzrevolution,,,
803471194#2,7515757043,7515757045,1,highway.footway,"2941.58,926.22 2937.02,925.65 2921.05,924.13",,center,,
803471195#1,5416774418,2139981546,1,highway.footway,"2944.27,944.69 2953.32,945.78 2955.42,927.68",,center,,
803471195#2,2139981546,cluster_1988511977_7515757040,1,highway.footway,"2955.42,927.68 2958.51,899.07",,center,,
803483082#1,9945558800,2341815036,1,highway.footway,"2989.65,1567.14 2988.61,1567.64 2982.33,1570.59",,center,,
803483095#1,3730313054,3730313055,1,highway.footway,"4031.37,1826.21 4033.49,1826.76 4035.21,1827.21",,center,,
803941122,1633759814,10053209427,17,railway.tram,"3440.57,1293.80 3442.06,1291.19 3464.52,1251.59 3476.24,1231.91",,center,,
80715076#1,cluster_25954550_9820547956_9824210252_9830554073_9830554074,cluster_2269947622_29192133_9824210253,3,highway.residential,"3164.82,1885.64 3151.74,1929.50",Koppenplatz,,,
80715076#3,cluster_2269947622_29192133_9824210253,1448679341,3,highway.residential,"3150.49,1933.47 3136.31,1979.23 3118.25,2031.12 3117.67,2033.12 3115.86,2039.34",Koppenplatz,,,
81112790,cluster_25665883_262469634_29219439_29219441_961875311,31154773,12,highway.primary,"3872.34,711.18 3863.55,696.83 3852.23,680.72",Molkenmarkt,center,,
818510438,7643943079,7643943081,1,highway.service,"2664.37,1572.88 2658.74,1531.80 2656.85,1510.81",,,,
818982945,3342715630,1871746227,1,highway.footway,"1804.26,1838.43 1836.03,1841.14 1836.14,1839.38",,center,,
819027709#0,1264074482,961875299,12,highway.primary,"3900.85,754.41 3895.62,747.76 3894.75,746.62",Grunerstraße,center,,
819027709#2,961875299,cluster_25665883_262469634_29219439_29219441_961875311,12,highway.primary,"3894.75,746.62 3877.96,721.55",Grunerstraße,center,,
82652816,29219455,29219458,3,highway.residential,"4304.18,522.83 4278.47,517.35 4252.72,512.08 4219.70,506.12 4214.30,505.00 4172.15,497.29 4133.38,491.51 4098.54,487.68",Rolandufer,,,
82654054,3191026786,3184013261,1,highway.footway,"3890.84,753.48 3886.71,750.33 3882.36,750.30",,center,,
82654059#2,10173804193,cluster_25665883_262469634_29219439_29219441_961875311,11,highway.secondary,"3831.07,778.92 3842.43,756.80 3860.22,728.64 3862.51,726.02 3872.34,711.18",Spandauer Straße,center,,
82658671#1,3513418926,cluster_196772388_3513418922,3,highway.residential,"4091.32,839.09 4098.82,822.63 4106.73,805.53",Klosterstraße,,,
82658674#0,cluster_196772388_3513418922,5527777338,3,highway.residential,"4109.96,797.07 4110.27,780.11",Klosterstraße,,,
82658674#1,5527777338,1876479331,3,highway.residential,"4110.27,780.11 4109.64,766.39 4113.95,742.71",Klosterstraße,,,
82658674#2,1876479331,1182601207,3,highway.residential,"4113.95,742.71 4114.15,730.67 4113.30,704.60",Klosterstraße,,,
82658674#3,1182601207,cluster_2086246928_28373974,3,highway.residential,"4113.30,704.60 4109.92,652.75 4106.63,627.22 4103.00,605.99 4102.82,601.92",Klosterstraße,,,
82658675#1,9460832686,2721065876,1,highway.footway,"4081.30,877.20 4089.65,880.78 4096.45,883.32",,center,,
828816763,7736988897,29219445,1,highway.service,"3989.44,656.75 3977.33,659.03 3972.57,662.30 3970.01,665.91 3968.77,671.29 3966.13,708.76 3966.54,710.84 3981.09,716.79",,,,
830728708,27410807,3513423874,11,highway.secondary,"4442.88,577.09 4412.78,581.74 4395.55,584.03 4368.53,586.46 4324.07,586.72 4301.28,585.16 4296.29,584.84 4284.96,584.12 4266.35,582.97 4251.58,582.06 4210.48,578.22 4177.68,578.78 4153.79,581.28 4138.63,580.21",Stralauer Straße,center,,
831694400,cluster_1472911017_697323164,29207821,12,highway.primary,"3347.50,874.59 3350.06,876.13 3373.63,890.93 3388.24,898.94 3412.84,913.63 3418.06,916.75",,center,,
831860725#0,cluster_3922684684_3922684686_3922684691_545036683,cluster_160514854_283035794,3,highway.residential,"3147.48,497.73 3131.19,548.92 3129.52,554.19 3126.57,563.47",Werderscher Markt,,,
832173068#0,7769466026,9828580263,1,highway.footway,"4330.82,1362.35 4325.39,1367.05 4322.73,1369.24 4281.49,1403.04 4235.11,1440.45 4194.50,1472.58 4149.33,1509.31",,center,,
83517332#1,cluster_4673135622_735132788,cluster_1661927123_1661927207_311264846_311264847_5534476068_5534476069_588181309_617915219_735132786_735132792_735132793,10,highway.tertiary,"3476.74,1524.10 3456.23,1494.12 3453.56,1490.25",Rosenthaler Straße,center,,
83517336#1,4590472040,cluster_25664673_4590472039,3,highway.residential,"2609.38,953.17 2613.23,954.70 2622.50,960.65 2625.63,963.75",Dorotheenstraße,center,,
83517336#2,cluster_25664673_4590472039,4590472030,3,highway.residential,"2625.63,963.75 2637.42,973.35",Dorotheenstraße,center,,
83517336#3,4590472030,cluster_25665679_4590472037_4590472042_4590472043_8305578764,3,highway.residential,"2637.42,973.35 2640.00,975.18 2643.49,977.21 2646.09,978.29 2649.33,979.31 2736.75,984.56 2743.64,984.69",Dorotheenstraße,center,,
844076875#0,26747821,5481132459,3,highway.residential,"2187.08,1457.51 2174.94,1489.73 2171.73,1498.79",Albrechtstraße,,,
844076875#3,1445622300,26747918,3,highway.residential,"2154.59,1547.38 2151.71,1550.05 2147.03,1551.49",Albrechtstraße,,,
84575572#1,cluster_29221582_9828787576_9828800525_9828800530_9828800531,cluster_29221580_9828787558_9828787559_9828800532_9828800533,3,highway.residential,"3599.12,1863.38 3613.34,1902.73",Gormannstraße,center,,
847103786#0,cluster_1756635979_25954543_9782267180,cluster_7099392376_9830554090,3,highway.residential,"3385.33,1817.55 3415.40,1803.37",Gipsstraße,center,,
847103786#1,cluster_7099392376_9830554090,cluster_8866156011_9828800591,3,highway.residential,"3415.40,1803.37 3463.58,1778.87",Gipsstraße,center,,
847103786#2,cluster_8866156011_9828800591,620157398,3,highway.residential,"3463.58,1778.87 3499.42,1761.95",Gipsstraße,center,,
84960597#2,5534476067,cluster_4673135622_735132788,10,highway.tertiary,"3497.45,1572.59 3481.07,1530.47",Rosenthaler Straße,,,
850240180,7932194872,cluster_1661927348_9788931206_9828268553_9828268554,3,highway.residential,"3930.57,2011.81 3918.01,1986.02 3914.32,1978.44",Alte Schönhauser Straße,center,,
86156811,9828268670,345608712,1,highway.footway,"3524.62,1975.49 3525.21,1975.46 3528.03,1975.70",,center,,
86220069#0,1615531695,cluster_4547201157_4547201159,17,railway.tram,"3981.38,1369.68 3975.74,1364.78 3958.88,1350.13 3955.46,1347.27",,center,,
86220069#1,cluster_4547201157_4547201159,2058497137,17,railway.tram,"3955.46,1347.27 3941.58,1336.06 3920.06,1319.44",,center,,
863415781#0,437610024,cluster_9583740872_9583740875_9709306063,1,highway.service,"4012.35,922.86 4012.92,922.15",,,,
866372657,8075292360,8075292361,1,highway.footway,"2179.65,1338.19 2178.05,1346.01 2175.11,1360.44 2173.30,1369.32",,center,,
868045137,4468994522,8091138744,1,highway.footway,"3725.76,1334.72 3732.76,1326.81 3734.07,1322.45 3733.43,1317.67 3729.37,1306.29 3733.92,1299.28 3736.89,1298.99 3752.59,1303.11 3759.87,1294.67",,center,,
868590781#0,8096309888,8919280838,1,highway.footway,"3252.73,781.13 3245.51,776.57 3244.16,759.49",,center,,
868590781#1,8919280838,8096309889,1,highway.footway,"3244.16,759.49 3243.38,749.62 3248.13,741.83",,center,,
868813898#0,8098179391,8098189828,1,highway.footway,"1542.06,1483.20 1558.20,1474.65 1569.51,1468.21 1582.37,1460.47 1590.65,1454.83 1603.97,1444.68 1615.74,1434.98 1629.44,1422.94 1643.73,1408.98 1652.37,1400.41 1661.61,1390.86 1671.64,1379.37 1680.10,1369.57",,center,,
868813898#1,8098189828,2046524810,1,highway.footway,"1680.10,1369.57 1680.96,1368.57 1687.06,1359.29 1690.84,1353.49",,center,,
868813899#2,8110783730,8110783727,1,highway.footway,"1752.57,1280.96 1759.23,1283.37 1775.00,1216.69",,center,,
868813900,26933439,8098179366,1,highway.footway,"1683.22,1321.94 1688.78,1308.01 1693.44,1295.64 1697.37,1283.70 1700.69,1272.62 1704.01,1260.91 1706.62,1250.69 1709.17,1238.05 1711.06,1228.88 1713.36,1214.14",,center,,
868813901#0,8098179367,cluster_21487159_2677676184_8098179343_8098179369_8098179371,1,highway.footway,"1682.42,1323.60 1692.33,1326.40",,center,,
868813901#1,cluster_21487159_2677676184_8098179343_8098179369_8098179371,8098179368,1,highway.footway,"1692.33,1326.40 1702.14,1329.17",,center,,
868813902#1,8098179392,cluster_21487159_2677676184_8098179343_8098179369_8098179371,1,highway.footway,"1674.74,1343.81 1681.93,1345.67",,center,,
868813902#2,cluster_21487159_2677676184_8098179343_8098179369_8098179371,8098179370,1,highway.footway,"1681.93,1345.67 1693.75,1348.72",,center,,
